fips,county,state,iso_3166_2,total_homeowners,total_mortgages,predicted_foreclosure_rate,white_ho_share,RGDP_2012,unemp_rate,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof,api_month_med_income,api_cost_to_income_ratio
08083,Montezuma County,Colorado,CO,7518,4317,0.011,0.826,1823637,0.0409425395334273,759,1305,351,0.245133449036071,0.541957877949247,0.140203574276467,0.0136497959566584,0.0590553027815564,0.458042122050753,0.098099891422367,0.291205211726384,0.324104234527687,0.182356134636265,0.104234527687296,2241.75,0.338574774171964
08095,Phillips County,Colorado,CO,1106,576,0.008,0.842,208315,0.0154978690430066,691,1092,391,0.245095079987926,0.591306972532448,0.0905523694536674,0.0141865378810746,0.0588590401448838,0.408693027467552,0.128149748020158,0.336573074154068,0.312455003599712,0.165226781857451,0.0575953923686105,2636.25,0.262114746325273
08105,Rio Grande County,Colorado,CO,3267,1651,0.006,0.623,511851,0.0399186841618924,681,1165,324,0.234617841175218,0.524909516712795,0.141579731743666,0.0220353417074729,0.0768575686608474,0.475090483287205,0.135034145084396,0.320963793325602,0.301249838938281,0.171240819482026,0.0715114031696946,1815.58333333333,0.375086060494791
08111,San Juan County,Colorado,CO,211,121,0,0.901,36973,0.0289855072463768,879,1500,457,0.269503546099291,0.434397163120567,0.218085106382979,0.00531914893617021,0.0726950354609929,0.565602836879433,0.0580270793036751,0.241779497098646,0.274661508704062,0.346228239845261,0.0793036750483559,2708.33333333333,0.324553846153847
08123,Weld County,Colorado,CO,73366,53910,0.012,0.788,22020305,0.0249604510365991,1395,1659,459,0.281268403367167,0.551135379499082,0.108146845879378,0.0144109190425053,0.0450384522118682,0.448864620500918,0.11805573720749,0.27377358786693,0.33202195169163,0.187661851873166,0.0884868713607852,2858.75,0.487975513773502
09015,Windham County,Connecticut,CT,30856,20790,0.036,0.931,4688643,0.0389776456269547,1374,1685,665,0.335376021770489,0.473866205612448,0.118591874942453,0.015724267752463,0.056441629922146,0.526133794387552,0.11642932167371,0.328769632868414,0.313344243875034,0.145680158284277,0.0957766432985662,2673.16666666667,0.513997131990772
12001,Alachua County,Florida,FL,54151,30604,0.023,0.76,12914477,0.0300154203679169,944,1424,483,0.45580451379315,0.376964557728729,0.106430776602044,0.0132801164383252,0.0475200354377512,0.623035442271271,0.0776743851402396,0.213758948592808,0.278860335999424,0.219436883191635,0.210269447075894,2137.33333333333,0.441671865252652
12013,Calhoun County,Florida,FL,3849,1752,0.03,0.817,253914,0.0404357846218311,437,962,283,0.298345839017735,0.409276944065484,0.179229195088677,0.0252387448840382,0.0879092769440655,0.590723055934516,0.217695673310647,0.420515313563442,0.262032085561497,0.0746718522119592,0.025085075352455,1964,0.222505091649695
12023,Columbia County,Florida,FL,18599,8739,0.022,0.819,2228549,0.0334322920180825,663,1100,344,0.29983198135535,0.449097577279543,0.151036114975339,0.0275695109392784,0.0724648154504887,0.550902422720457,0.13726697524311,0.372414964542019,0.345088963437938,0.0990487918807593,0.0461803048961739,2149.16666666667,0.30849166343544
12039,Gadsden County,Florida,FL,12257,5579,0.031,0.437,1276171,0.0422741314833884,594,1062,335,0.385821548910881,0.39879546841421,0.122151176673476,0.0250192353612268,0.0682125706402059,0.60120453158579,0.195689219893966,0.352404695783893,0.283009341075486,0.10947361777329,0.0594231254733653,2144.5,0.276987642807181
12055,Highlands County,Florida,FL,26824,9925,0.032,0.827,2626612,0.0471077632244646,489,999,342,0.230201466901866,0.517187354934547,0.123491319283261,0.0200074273512209,0.109112431529106,0.482812645065454,0.142062663185379,0.392284595300261,0.293825065274151,0.107676240208877,0.0641514360313316,1838.25,0.266013871889025
12059,Holmes County,Florida,FL,5438,2928,0.022,0.938,338550,0.0362108922363847,407,1013,287,0.260680845786569,0.45569541762262,0.157871891858374,0.0365226018478328,0.0892292428846035,0.54430458237738,0.211857650213815,0.418279336087555,0.263680510255853,0.0761759802855693,0.0300065231572081,1808.25,0.225079496751002
12073,Leon County,Florida,FL,60462,38646,0.03,0.725,14357206,0.0316738849532813,1093,1448,474,0.451248651963376,0.385853545072001,0.105829861918758,0.0154997779704384,0.0415681630754266,0.614146454927999,0.0645262570352109,0.187561049351133,0.279268803200149,0.264611144704405,0.204032745709103,2312.58333333333,0.472631616878672
04003,Cochise County,Arizona,AZ,32722,18437,0.014,0.687,4589330,0.05734678808762,708,1159,348,0.262152914339652,0.517157633918037,0.135068433886573,0.0133721387556045,0.0722488791001337,0.482842366081963,0.12427855977978,0.237534553950427,0.403058096901422,0.144276477868122,0.0908523115002487,2131.08333333333,0.332225393970204
04013,Maricopa County,Arizona,AZ,958736,657908,0.011,0.737,229821077,0.0413929553642331,1217,1550,462,0.344205122064393,0.468920032201837,0.120573751511112,0.0161020926204905,0.0501990016021676,0.531079967798163,0.124124706645551,0.224607924403769,0.326901265425621,0.205498986995238,0.118867116529821,2679.83333333333,0.454132719696499
05001,Arkansas County,Arkansas,AR,4605,2032,0.018,0.822,999154,0.029558745348219,605,982,368,0.269388820037832,0.48092100971887,0.152110103711434,0.0220468332137499,0.0755332333181136,0.51907899028113,0.172563341702808,0.381419767176444,0.287453397245682,0.109335768089477,0.0492277257855893,2153.58333333333,0.280927136942306
05009,Boone County,Arkansas,AR,11587,5217,0.009,0.967,1205065,0.0314871730540049,574,1025,331,0.208762625409587,0.582001824139445,0.119751376549674,0.0167888389690234,0.0726953349322704,0.417998175860555,0.122185868972501,0.336605125808211,0.379333177533692,0.107501752745969,0.0543740749396276,1999.91666666667,0.287011958831618
05019,Clark County,Arkansas,AR,6212,3246,0.01,0.79,738073,0.0377103677539996,611,1037,348,0.35405707890319,0.454504756575266,0.0977616116396195,0.0265808617795187,0.0670956911024063,0.545495243424734,0.105629013978088,0.297997733282962,0.323989421987155,0.177786173026067,0.0945976577257272,1702.5,0.358883994126285
05029,Conway County,Arkansas,AR,5327,2749,0.009,0.855,919314,0.0426229508196721,564,940,320,0.237727910238429,0.537459093034128,0.11471482000935,0.0223235156615241,0.0877746610565685,0.462540906965872,0.131474376541518,0.443888736640175,0.278021375719375,0.0992052617155385,0.0474102493833927,1918.58333333333,0.293966902662555
05043,Drew County,Arkansas,AR,4798,1855,0.009,0.757,596119,0.0512028817702303,563,975,348,0.316153948595019,0.489545878279398,0.110067918497803,0.0181115994140365,0.0661206552137435,0.510454121720602,0.128084401429942,0.358618885691865,0.281541546778272,0.156683233063039,0.075071933036882,2019.66666666667,0.278758871100841
05051,Garland County,Arkansas,AR,26773,13989,0.01,0.906,3031464,0.0366861030126336,667,1040,353,0.251402601857069,0.485177744567215,0.154543450033074,0.0239361050542666,0.084940098488375,0.514822255432785,0.114258254183627,0.318422094075079,0.350308118498417,0.140801673450927,0.0762098597919493,2049.08333333333,0.325511407539957
05061,Howard County,Arkansas,AR,3716,1671,0.018,0.731,553314,0.0320580942260007,509,936,325,0.268884140109635,0.477376196227818,0.140667100250859,0.0206262194555421,0.0924463439561461,0.522623803772182,0.151778744284599,0.384855581576893,0.334002453440393,0.0959072153451545,0.0334560053529609,1884.16666666667,0.270145953118089
05071,Johnson County,Arkansas,AR,6568,3390,0.014,0.891,646733,0.0451024610255908,565,897,298,0.24500855675984,0.516638144133866,0.132059326868226,0.0371268301958547,0.0691671420422134,0.483361855866134,0.214870825456837,0.411353611731684,0.226384831299765,0.0885604628515782,0.0588302686601363,1746.25,0.323550465282749
05085,Lonoke County,Arkansas,AR,17291,11064,0.015,0.907,1157468,0.0318748529757704,920,1171,371,0.237594010783337,0.548404821594148,0.130189910367801,0.0238675778701192,0.0599436793845943,0.451595178405852,0.108298602598676,0.366756557979897,0.318194818991583,0.143948680232083,0.0628013401977609,2574.66666666667,0.357327809425168
05097,Montgomery County,Arkansas,AR,2496,1304,0.009,0.946,123868,0.0459925600270544,438,879,266,0.20151069005249,0.547433107156574,0.138266547177058,0.0285494815004481,0.0842401741134298,0.452566892843426,0.201612903225806,0.355137395459976,0.304659498207885,0.0849761051373955,0.0536140979689367,1694,0.258559622195986
05101,Newton County,Arkansas,AR,2462,1108,0.011,0.956,98983,0.0345873786407767,443,855,295,0.21137171286425,0.500781805259417,0.176403695806681,0.0163468372423596,0.0950959488272921,0.499218194740583,0.141968233175045,0.34239397412805,0.330604224660226,0.121663664647126,0.063369903389553,1624.5,0.272699292089874
05111,Poinsett County,Arkansas,AR,5375,2112,0.018,0.925,600795,0.0341468313749121,487,866,338,0.248229904206581,0.500832986255727,0.154102457309454,0.0210849645980841,0.0757496876301541,0.499167013744273,0.191310787459886,0.446247840039496,0.252159960503579,0.0773882991853863,0.0328931128116514,1843.25,0.264207242642072
05123,St. Francis County,Arkansas,AR,5963,2343,0.017,0.561,694742,0.050805757165703,465,811,310,0.376442462415521,0.381637625856282,0.136315571697853,0.0324582777803319,0.0731460622500115,0.618362374143718,0.173230938014262,0.385628085573231,0.335710367526056,0.0654964344487109,0.03993417443774,1665.66666666667,0.2791675005003
05129,Searcy County,Arkansas,AR,2472,1113,0.014,0.973,156717,0.0447140381282496,458,871,320,0.167070584671312,0.603453498939715,0.143289912147834,0.0151469251741896,0.0710390790669494,0.396546501060285,0.175521655269157,0.394879887778362,0.310713659477468,0.0899526564965808,0.0289321409784324,1604.58333333333,0.285432355232408
13309,Wheeler County,Georgia,GA,1752,736,0.027,0.71,108174,0.0749553837001785,340,913,293,0.472162740899358,0.313035331905782,0.118709850107066,0.0497858672376874,0.0463062098501071,0.686964668094218,0.19529015979815,0.501429772918419,0.175105130361648,0.11354079058032,0.0146341463414634,1621,0.209747069710056
13313,Whitfield County,Georgia,GA,22774,11957,0.012,0.743,5214359,0.0460490463215259,703,1097,345,0.27460192840845,0.51365342623715,0.116354670134203,0.0243749846659633,0.0710149905542334,0.48634657376285,0.302624899214621,0.293113745632634,0.244542658345029,0.10604115029713,0.0536775465105862,2183.5,0.321960155713304
13319,Wilkinson County,Georgia,GA,2443,1228,0.015,0.646,535277,0.0386413979817869,460,1017,352,0.320974289580514,0.43680649526387,0.129499323410014,0.0305818673883627,0.0821380243572395,0.56319350473613,0.163287757347163,0.497564042118498,0.226151186547226,0.0790507622190791,0.0339462517680339,1842.5,0.24966078697422
16015,Boise County,Idaho,ID,2168,1195,0.012,0.924,228762,0.0423131170662905,868,1451,373,0.196747705683465,0.608597649331831,0.130413781999678,0.00853324746417646,0.0557076155208501,0.391402350668169,0.062910284463895,0.300510576221736,0.358862144420131,0.169584245076586,0.108132749817651,2326.75,0.373052541098098
16021,Boundary County,Idaho,ID,3138,1685,0.014,0.931,347973,0.0444197667962243,663,1208,313,0.245318146971854,0.554703756434126,0.137553389552075,0.00262840871755558,0.0597962983243895,0.445296243565875,0.085821377795011,0.424583171772005,0.293524621946491,0.124983843867132,0.0710869846193615,2062.16666666667,0.321506506101996
16045,Gem County,Idaho,ID,5450,3655,0.007,0.899,349651,0.0325426153295983,819,1197,359,0.253038038397929,0.513554325159991,0.136190407708348,0.00870065434673186,0.0885165743869993,0.486445674840009,0.128509258469153,0.360013653042068,0.33782745968086,0.12748528031402,0.0461643484938988,1894.91666666667,0.432208980166234
16051,Jefferson County,Idaho,ID,5972,3538,0.011,0.908,790400,0.0229094262004397,902,1296,354,0.243812247312888,0.638398580021694,0.0763238339414259,0.0130164678039641,0.0284488709200276,0.361601419978306,0.0954085411009627,0.277894347074796,0.382004443347322,0.172735127129104,0.0719575413478154,2302.5,0.391748099891422
16057,Latah County,Idaho,ID,10983,5896,0.01,0.975,1294709,0.0262290313196936,974,1400,473,0.404405368460296,0.461383124145644,0.0917733316764011,0.00534360631291164,0.0370945694047471,0.538616875854356,0.0402563764871153,0.19671627376092,0.300847271609816,0.26037139470565,0.201808683436499,1890.16666666667,0.515298474561325
16067,Minidoka County,Idaho,ID,5052,2959,0.013,0.724,822203,0.0247998607727115,671,973,324,0.245130917064362,0.575390171546498,0.114149361537469,0.00864181607119825,0.0566877337804721,0.424609828453502,0.205463276391404,0.330788002833976,0.32567110131465,0.0913957332913485,0.0466818861686216,2091.25,0.32086072922893
16081,Teton County,Idaho,ID,2285,1354,0.007,0.895,322408,0.0220389805097451,1261,1632,443,0.283014296098861,0.55427671432033,0.133147564817058,0.00496728858735159,0.0245941361763993,0.44572328567967,0.0656370656370656,0.170159955874242,0.374241588527303,0.290816326530612,0.0991450634307777,2832,0.445268361581921
17005,Bond County,Illinois,IL,5053,2609,0.024,0.952,506827,0.036875800256082,773,1145,489,0.289085335424538,0.506309260711485,0.1236900263777,0.0171098595565695,0.063805517929707,0.493690739288515,0.103732675792875,0.343933339001786,0.329223705467222,0.134427344613553,0.0886829351245642,2253.5,0.34302196583093
17009,Brown County,Illinois,IL,2032,1066,0.013,0.969,463876,0.0235177210997019,713,1005,384,0.344215349369989,0.441008018327606,0.140893470790378,0.00916380297823597,0.0647193585337915,0.558991981672394,0.170062191722067,0.35813853742226,0.324254771606262,0.104439202230324,0.0431052970190864,2557.5,0.278787878787879
17019,Champaign County,Illinois,IL,44169,27587,0.014,0.849,10222595,0.0359840355091193,1066,1407,571,0.432217925808167,0.415585424597933,0.0946193888467216,0.00971175510838319,0.0478655056387944,0.584414575402067,0.0508616213409489,0.218455896670345,0.279605049652755,0.214877977542675,0.236199454793276,2383.58333333333,0.447225815473902
17029,Coles County,Illinois,IL,14416,7374,0.018,0.973,2334593,0.0386749551504026,745,1040,461,0.344221409719364,0.436935519019831,0.133005641783094,0.0108477202837841,0.0749897091939272,0.563064480980169,0.0807908745247148,0.306555133079848,0.351756653992395,0.149992395437262,0.110904942965779,2085.75,0.35718566462903
17035,Cumberland County,Illinois,IL,2928,1498,0.016,0.988,1338737,0.033045743122253,675,1079,484,0.2491902155702,0.568971294538144,0.107896794370602,0.0082653859041662,0.0656763096168882,0.431028705461856,0.0984496124031008,0.397932816537468,0.351291989664083,0.103229974160207,0.0490956072351421,2454.16666666667,0.275042444821731
17049,Effingham County,Illinois,IL,10041,5185,0.009,0.986,2031677,0.031127602556174,746,1149,481,0.270915756233894,0.55351892853254,0.10660230118689,0.00617037494101848,0.0627926391056586,0.44648107146746,0.06953599586403,0.358967730817285,0.347249149110336,0.154151049071561,0.0700960751367886,2530.75,0.294774276400277
17055,Franklin County,Illinois,IL,10295,4924,0.029,0.982,1081495,0.0519512047095952,581,985,388,0.247246643603009,0.477005109975561,0.159520106642968,0.0199320785857111,0.0962960611927508,0.522994890024439,0.113847515115765,0.330629700634125,0.387516590473382,0.108686034508185,0.0593201592685445,2020.25,0.287588169780968
17065,Hamilton County,Illinois,IL,2511,1115,0.017,0.996,360548,0.0371287128712871,596,992,415,0.225471278016922,0.577853644055217,0.112512987976844,0.0136559299391421,0.0705061600118747,0.422146355944783,0.115564000690966,0.351356020038003,0.359993090343755,0.0986353428916911,0.0744515460355847,2373.5,0.251105961659996
18051,Gibson County,Indiana,IN,10540,6721,0.024,0.972,3343492,0.0250393620803494,752,1030,394,0.249142072752231,0.557670772676372,0.131271899721851,0.00856121085142506,0.0533540439981216,0.442329227323628,0.081248654467169,0.404779332615716,0.332960172228202,0.126587728740581,0.0544241119483315,2511.75,0.299392853588136
18059,Hancock County,Indiana,IN,21987,15752,0.016,0.94,2753013,0.0280396422528402,1120,1282,471,0.252432290297134,0.574973704969761,0.106412700499606,0.00892387588745727,0.0572574283460426,0.425026295030239,0.0703369905956113,0.319474921630094,0.293808777429467,0.220180250783699,0.0961990595611285,3143.25,0.356319096476577
18069,Huntington County,Indiana,IN,11080,7227,0.02,0.967,1378556,0.0325384322885545,763,967,389,0.258485287674003,0.547440088981765,0.125686743739256,0.010650847686137,0.0577370319188379,0.452559911018235,0.081041615964955,0.415186176685325,0.299099537600389,0.131905573132149,0.0727670966171818,2375.16666666667,0.321240614693705
18079,Jennings County,Indiana,IN,7823,4957,0.017,0.976,706193,0.0324134910205869,759,1080,380,0.251157050293119,0.508969894653326,0.151628686031648,0.0141931502622647,0.0740512187596421,0.491030105346674,0.122647937522931,0.462498034488181,0.298390900990618,0.0842811468106295,0.0321819801876409,2374.25,0.319679898915447
18085,Kosciusko County,Indiana,IN,22658,14473,0.013,0.93,4686316,0.0276862690124063,834,1105,375,0.257797325713919,0.562226110406601,0.117389280382683,0.00839526782991155,0.0541920156668861,0.437773889593399,0.142152042724661,0.349220120693312,0.277035494630497,0.146085179401161,0.0855071625503692,2537.66666666667,0.328648364639432
18095,Madison County,Indiana,IN,35286,22350,0.024,0.919,3508789,0.0367799437265176,758,994,377,0.291461977275942,0.467983593418509,0.154759322992787,0.0150016500872189,0.0707934562255434,0.532016406581491,0.114308917764329,0.392799928800285,0.305836151655393,0.125,0.0620550017799929,2203.33333333333,0.344024205748866
18105,Monroe County,Indiana,IN,30870,20261,0.013,0.926,6157213,0.0331803741616661,923,1211,456,0.434006942617316,0.401296860545055,0.110436841703233,0.0107873674919158,0.0434719876424807,0.598703139454945,0.0682881420660684,0.217872827954936,0.244951785373305,0.240774775634906,0.228112468970785,1867.41666666667,0.494265696818242
18115,Ohio County,Indiana,IN,1826,1198,0.014,0.974,108080,0.0345892526250772,933,1202,407,0.218342364037728,0.608870158539033,0.094521372667068,0.00622115191651616,0.0720449528396548,0.391129841460967,0.12144644075506,0.440982488060041,0.282010461678417,0.100068228337503,0.0554923811689789,2613.66666666667,0.356969774263486
18125,Pike County,Indiana,IN,3741,2107,0.025,0.983,689383,0.0327762453350641,619,966,358,0.225714003360016,0.550647297163751,0.140132424152584,0.00790591955726851,0.0756003557663801,0.449352702836249,0.1343094304819,0.418953193451695,0.305510721697026,0.0925755130274383,0.0486511413419414,2253.58333333333,0.274673667862294
18131,Pulaski County,Indiana,IN,3808,2348,0.024,0.965,620684,0.0302156088672943,645,950,327,0.234006899950715,0.529324790537211,0.145786101527846,0.00877279448003943,0.0821094135041893,0.47067520946279,0.109227871939736,0.466572504708098,0.296727871939736,0.0906308851224106,0.0368408662900188,2316.08333333333,0.278487388910877
18139,Rush County,Indiana,IN,4493,2804,0.019,0.993,627561,0.026431718061674,738,986,403,0.230415419434913,0.533474483463532,0.158136818281376,0.00941812075637001,0.0685551580638096,0.466525516536468,0.128785241907414,0.458144796380091,0.270449008005569,0.0942394709363035,0.048381482770623,2558.75,0.288422081094284
18153,Sullivan County,Indiana,IN,6267,3705,0.02,0.968,918148,0.0433515482695811,704,945,368,0.269606392423794,0.483930156851139,0.159218703758508,0.0141461970997337,0.0730985498668245,0.516069843148861,0.115885234429671,0.440447865640308,0.324492652204339,0.0766270118964311,0.0425472358292512,2141.91666666667,0.328677586273975
18173,Warrick County,Indiana,IN,19091,12173,0.019,0.954,2210607,0.0289227623943958,971,1249,472,0.22186405603311,0.599032951289398,0.116045845272206,0.0120980579433302,0.0509590894619548,0.400967048710602,0.0681156332125861,0.309515353836684,0.315079195965623,0.192864076520586,0.114425740464522,2987.58333333333,0.325011854620513
18179,Wells County,Indiana,IN,8411,5486,0.017,0.964,1144565,0.0270419046308402,757,982,375,0.224395594351264,0.600932315707692,0.101823499840044,0.00918605182578493,0.0636625382752159,0.399067684292308,0.072973117991093,0.397381552825025,0.34608574341364,0.123034823201159,0.060524762569083,2514.5,0.301053887452774
18183,Whitley County,Indiana,IN,10082,6576,0.014,0.967,1499387,0.0296267146390825,844,1067,390,0.226241057486291,0.580709590732469,0.114682064131895,0.0114028398155209,0.0669644478338236,0.419290409267531,0.082756864575818,0.394262190722743,0.315070237236345,0.144166702032848,0.0637440054322455,2726.58333333333,0.309544912741832
19009,Audubon County,Iowa,IA,1820,899,0.003,0.979,333982,0.0243209096651927,527,882,357,0.210823234433765,0.5856665273715,0.100292519849561,0.0110739657333891,0.0921437526117844,0.4143334726285,0.119163424124514,0.378161478599222,0.337548638132296,0.117461089494163,0.0476653696498055,2400.33333333333,0.21955283988335
19017,Bremer County,Iowa,IA,7957,4396,0.006,0.976,1064512,0.0223136461892476,900,1280,500,0.249220870614256,0.597818437719916,0.0763044133909722,0.00929928621694983,0.0673569920579069,0.402181562280084,0.0371113950234228,0.329926385593478,0.327797043256069,0.201496623471436,0.103668552655594,2800.83333333333,0.321332936626005
19021,Buena Vista County,Iowa,IA,6186,2997,0.003,0.804,1255549,0.0203395528660279,763,1093,452,0.275964956830879,0.546597257491112,0.09300406297613,0.0231081767394617,0.0613255459624175,0.453402742508888,0.212656829479997,0.310739367158526,0.281464530892448,0.131223861753334,0.0639154107156948,2453.16666666667,0.31102656430464
19031,Cedar County,Iowa,IA,5485,3188,0.003,0.99,623663,0.0241642441860465,918,1215,492,0.243081823611388,0.573627977968014,0.107704559028469,0.00729975446280443,0.0682858849293251,0.426372022031986,0.051823566084788,0.377961346633416,0.34982855361596,0.169731920199501,0.0506546134663342,2957.16666666667,0.310432283153919
19039,Clarke County,Iowa,IA,2896,1430,0.004,0.919,393048,0.0281973816717019,781,1138,550,0.211024734982332,0.565229681978799,0.128197879858657,0.024452296819788,0.071095406360424,0.434770318021201,0.114972821610937,0.409652446055016,0.321693295997365,0.108878273760501,0.0448031625761818,2532.16666666667,0.308431514513262
17073,Henry County,Illinois,IL,14800,7750,0.022,0.96,1476114,0.0458916083916084,799,1128,475,0.259650498762285,0.547707164040097,0.11161491139923,0.0106369941913188,0.0703904316070685,0.452292835959903,0.0871646957023363,0.33801557542544,0.34600519180848,0.157657917507932,0.0711566195558119,2596.25,0.307751564756861
17077,Jackson County,Illinois,IL,15587,7455,0.024,0.897,2434312,0.036409581094067,744,1157,469,0.415791278994984,0.405844016635939,0.107704840715174,0.0170861381468936,0.0535737255070103,0.594155983364061,0.0807002682479176,0.237385288719469,0.334095722151631,0.161767612593534,0.186051108287449,1759.75,0.422787327745418
17079,Jasper County,Illinois,IL,2957,1420,0.012,0.977,486269,0.0408731007917826,653,1034,451,0.25499001996008,0.547280439121757,0.11501996007984,0.0218313373253493,0.0608782435129741,0.452719560878244,0.0975292587776333,0.396618985695709,0.337523479266002,0.118191012859413,0.0501372634012426,2240.08333333333,0.291507012387932
17089,Kane County,Illinois,IL,132194,91701,0.027,0.753,23469101,0.0428532306063206,1540,1890,763,0.321817744237638,0.52703240457224,0.089807774333215,0.0159723397106726,0.045369737146234,0.47296759542776,0.153178685650039,0.227057713257097,0.286891453404715,0.214812506189597,0.118059641498552,2810.91666666667,0.547863982686549
17103,Lee County,Illinois,IL,10805,5960,0.016,0.955,1599521,0.0382377859361762,831,1188,492,0.296993011929131,0.49770593633091,0.121479494600127,0.0103056398672972,0.0735159172725348,0.50229406366909,0.104467213114754,0.343524590163934,0.372459016393443,0.113237704918033,0.0663114754098361,2564.91666666667,0.323987134084928
17107,Logan County,Illinois,IL,9229,4979,0.027,0.973,1025379,0.0417551309271054,760,1053,496,0.295538954108858,0.501344717182497,0.122433297758805,0.0110992529348986,0.0695837780149413,0.498655282817503,0.0978343949044586,0.364076433121019,0.33284076433121,0.144254777070064,0.0609936305732484,2539.5,0.299271510139791
17121,Marion County,Illinois,IL,11499,6259,0.03,0.949,1310886,0.0425436128306134,651,970,418,0.282135878791761,0.487075178577149,0.132355296454082,0.0184503027002787,0.0799833434767289,0.512924821422852,0.111237359390978,0.350755595955005,0.391963034503655,0.0940423436730675,0.0520016664772943,2186.41666666667,0.297747455882913
17129,Menard County,Illinois,IL,3900,2104,0.01,0.98,239807,0.0371521840509871,960,1242,567,0.218864197530864,0.599802469135803,0.0973827160493827,0.0114567901234568,0.0724938271604938,0.400197530864198,0.0563444800732936,0.355130554283097,0.345739807604214,0.158268437929455,0.0845167201099405,3338.08333333333,0.287590183987818
17139,Moultrie County,Illinois,IL,4606,2484,0.017,0.987,788685,0.0320470896010464,769,1077,488,0.205584192439863,0.597250859106529,0.109020618556701,0.00979381443298969,0.0783505154639175,0.402749140893471,0.151989497071299,0.32750959402141,0.3260957382347,0.119874772773177,0.0745303978994143,2654.66666666667,0.289678553490708
17145,Perry County,Illinois,IL,5660,2707,0.031,0.972,595610,0.0495640750029858,652,1014,412,0.307875894988067,0.47588388743964,0.128767275351057,0.0164844313703724,0.0709885108508631,0.52411611256036,0.159574468085106,0.357856959753909,0.355742117405793,0.0915790822865932,0.0352473724685978,2312.83333333333,0.28190531094617
17155,Putnam County,Illinois,IL,1715,919,0.018,0.955,361799,0.0488364470665356,715,1166,463,0.217788861180382,0.598711554447215,0.113050706566916,0.0128844555278471,0.0575644222776392,0.401288445552785,0.0632701421800948,0.367772511848341,0.38696682464455,0.116113744075829,0.0658767772511848,2724.25,0.262457557125814
17169,Schuyler County,Illinois,IL,2181,1144,0.014,0.996,263666,0.0399633923123856,594,1008,426,0.280321565886054,0.467319119189095,0.141209367354072,0.0120587207270185,0.0990912268437609,0.532680880810905,0.107375914573858,0.349812141585921,0.332015028673126,0.13980620921495,0.0709907059521455,2453.33333333333,0.242119565217392
17175,Stark County,Illinois,IL,1715,919,0.019,0.985,207505,0.0552268244575937,627,994,451,0.237321624588364,0.545115257958288,0.110647639956092,0.00592755214050494,0.100987925356751,0.454884742041712,0.0841025641025641,0.418461538461538,0.334615384615385,0.101538461538462,0.0612820512820513,2461.41666666667,0.254731353895114
17179,Tazewell County,Illinois,IL,41453,25172,0.028,0.975,5549702,0.0423406796221909,930,1252,540,0.251230069179831,0.558395915800377,0.112324738263475,0.009304132292553,0.0687451444637638,0.441604084199623,0.0711350356370797,0.31454806189936,0.349147064489202,0.18246612872156,0.0827037092527985,2816.66666666667,0.330177514792899
17189,Washington County,Illinois,IL,4273,2326,0.028,0.989,888830,0.0246569894611255,785,1176,535,0.218237347294939,0.588830715532286,0.11064572425829,0.0170157068062827,0.0652705061082024,0.411169284467714,0.0782278986230293,0.337457593294752,0.373677908601078,0.138794651766115,0.0718419477150269,2962.41666666667,0.264986356859546
17203,Woodford County,Illinois,IL,11558,6196,0.013,0.971,1099003,0.0357255437637911,1011,1446,570,0.257359098228663,0.582222222222222,0.0807407407407407,0.00763285024154589,0.0720450885668277,0.417777777777778,0.0516505899081511,0.310364705430229,0.309865108950463,0.233004112063333,0.0951154836478229,2950,0.34271186440678
18009,Blackford County,Indiana,IN,3568,1975,0.021,0.975,301776,0.0387828162291169,615,920,350,0.214285714285714,0.580745341614907,0.124323782809056,0.00981767180925666,0.0708274894810659,0.419254658385093,0.130038555906064,0.480429956770651,0.257857226311485,0.0767613038906414,0.054912957121159,2118.66666666667,0.290276903713027
18011,Boone County,Indiana,IN,20107,15421,0.013,0.934,3061062,0.0245457011120152,1360,1640,567,0.232959396406234,0.624620272014296,0.0896852973294947,0.00762434230120123,0.045110691948774,0.375379727985704,0.0600312959362701,0.200839300109062,0.249134619944047,0.289700791882024,0.200293992128598,3496.33333333333,0.388978930307942
